date,product_name,retailer,price_inr
2024-09-24,Samsung Galaxy S26 Ultra,RelianceDigital,123652.23
2024-09-24,Samsung Galaxy S26 Ultra,Croma,124640.17
2024-09-24,Google Pixel 10 Pro,Amazon.in,88674.94
2024-09-24,Google Pixel 10 Pro,Flipkart,91239.46
2024-09-24,Google Pixel 10 Pro,RelianceDigital,82059.48
2024-09-24,Google Pixel 10 Pro,Croma,87214.56
2024-09-24,OnePlus 14,Amazon.in,72287.8
2024-09-24,OnePlus 14,Flipkart,65691.27
2024-09-24,OnePlus 14,RelianceDigital,66524.0
2024-09-24,OnePlus 14,Croma,75405.6
2024-09-24,Dell XPS 15,Amazon.in,181373.62
2024-09-24,Dell XPS 15,Flipkart,181107.44
2024-09-24,Dell XPS 15,RelianceDigital,190036.72
2024-09-24,Dell XPS 15,Croma,194189.2
2024-09-24,Apple MacBook Air (M4),Amazon.in,115046.27
2024-09-24,Apple MacBook Air (M4),Flipkart,112572.76
2024-09-24,Apple MacBook Air (M4),RelianceDigital,117344.37
2024-09-24,Apple MacBook Air (M4),Croma,117621.53
2024-09-24,HP Spectre x360,Amazon.in,140574.93
2024-09-24,HP Spectre x360,Flipkart,146086.89
2024-09-24,HP Spectre x360,RelianceDigital,127011.21
2024-09-24,HP Spectre x360,Croma,135087.55
2024-09-24,Lenovo Legion 5 Pro,Amazon.in,115115.45
2024-09-24,Lenovo Legion 5 Pro,Flipkart,124507.12
2024-09-24,Lenovo Legion 5 Pro,RelianceDigital,113320.37
2024-09-24,Lenovo Legion 5 Pro,Croma,141789.74
2024-09-24,Sony WH-1000XM6 Headphones,Amazon.in,29541.15
2024-09-24,Sony WH-1000XM6 Headphones,Flipkart,31844.12
2024-09-24,Sony WH-1000XM6 Headphones,RelianceDigital,31422.23
2024-09-24,Sony WH-1000XM6 Headphones,Croma,35326.4
2024-09-24,Apple AirPods Pro 3,Amazon.in,25601.89
2024-09-24,Apple AirPods Pro 3,Flipkart,26872.31
2024-09-24,Apple AirPods Pro 3,RelianceDigital,22934.89
2024-09-24,Apple AirPods Pro 3,Croma,24023.75
2024-09-24,Bose QuietComfort Ultra Earbuds,Amazon.in,26929.54
2024-09-24,Bose QuietComfort Ultra Earbuds,Flipkart,26288.77
2024-09-24,Bose QuietComfort Ultra Earbuds,RelianceDigital,26725.29
2024-09-24,Bose QuietComfort Ultra Earbuds,Croma,30859.96
2024-09-24,JBL Flip 7 Speaker,Amazon.in,15178.41
2024-09-24,JBL Flip 7 Speaker,Flipkart,13005.81
2024-09-24,JBL Flip 7 Speaker,RelianceDigital,13485.0
2024-09-24,JBL Flip 7 Speaker,Croma,11599.37
2024-09-24,Apple Watch Series 11,Amazon.in,42200.2
2024-09-24,Apple Watch Series 11,Flipkart,43009.6
2024-09-24,Apple Watch Series 11,RelianceDigital,40617.34
2024-09-24,Apple Watch Series 11,Croma,41823.58
2024-09-24,Samsung Galaxy Watch 7,Amazon.in,37093.06
2024-09-24,Samsung Galaxy Watch 7,Flipkart,34692.62
2024-09-24,Samsung Galaxy Watch 7,RelianceDigital,31023.5
2024-09-24,Samsung Galaxy Watch 7,Croma,37991.69
2024-09-24,Samsung 55-inch QLED TV,Amazon.in,64189.4
2024-09-24,Samsung 55-inch QLED TV,Flipkart,64391.87
2024-09-24,Samsung 55-inch QLED TV,RelianceDigital,66973.23
2024-09-24,Samsung 55-inch QLED TV,Croma,70447.65
2024-09-24,LG C5 65-inch OLED TV,Amazon.in,139993.08
2024-09-24,LG C5 65-inch OLED TV,Flipkart,142708.47
2024-09-24,LG C5 65-inch OLED TV,RelianceDigital,141291.69
2024-09-24,LG C5 65-inch OLED TV,Croma,165678.58
2024-09-24,Sony PlayStation 5 Pro,Amazon.in,55990.37
2024-09-24,Sony PlayStation 5 Pro,Flipkart,54795.95
2024-09-24,Sony PlayStation 5 Pro,RelianceDigital,58543.52
2024-09-24,Sony PlayStation 5 Pro,Croma,58467.95
2024-09-24,Canon EOS R7 Camera,Amazon.in,135790.03
2024-09-24,Canon EOS R7 Camera,Flipkart,156819.31
2024-09-24,Canon EOS R7 Camera,RelianceDigital,135684.87
2024-09-24,Canon EOS R7 Camera,Croma,135764.46
2024-09-24,DJI Mini 5 Pro Drone,Amazon.in,98595.71
2024-09-24,DJI Mini 5 Pro Drone,Flipkart,83218.92
2024-09-24,DJI Mini 5 Pro Drone,RelianceDigital,86333.44
2024-09-24,DJI Mini 5 Pro Drone,Croma,92997.51
2024-09-24,Logitech MX Master 4 Mouse,Amazon.in,8559.15
2024-09-24,Logitech MX Master 4 Mouse,Flipkart,10573.28
2024-09-24,Logitech MX Master 4 Mouse,RelianceDigital,8013.05
2024-09-24,Logitech MX Master 4 Mouse,Croma,9782.27
2024-09-25,iPhone 16,Amazon.in,79553.87
2024-09-25,iPhone 16,Flipkart,79890.2
2024-09-25,iPhone 16,RelianceDigital,84330.92
2024-09-25,iPhone 16,Croma,83383.94
2024-09-25,Samsung Galaxy S26 Ultra,Amazon.in,116650.68
2024-09-25,Samsung Galaxy S26 Ultra,Flipkart,129489.97
2024-09-25,Samsung Galaxy S26 Ultra,RelianceDigital,128947.99
2024-09-25,Samsung Galaxy S26 Ultra,Croma,128211.68
2024-09-25,Google Pixel 10 Pro,Amazon.in,83832.54
2024-09-25,Google Pixel 10 Pro,Flipkart,83592.19
2024-09-25,Google Pixel 10 Pro,RelianceDigital,87747.49
2024-09-25,Google Pixel 10 Pro,Croma,89139.15
2024-09-25,OnePlus 14,Amazon.in,66991.84
2024-09-25,OnePlus 14,Flipkart,67811.23
2024-09-25,OnePlus 14,RelianceDigital,72747.14
2024-09-25,OnePlus 14,Croma,74773.69
2024-09-25,Dell XPS 15,Amazon.in,192819.09
2024-09-25,Dell XPS 15,Flipkart,180534.7
2024-09-25,Dell XPS 15,RelianceDigital,194068.79
2024-09-25,Dell XPS 15,Croma,191054.17
2024-09-25,Apple MacBook Air (M4),Amazon.in,115949.74
2024-09-25,Apple MacBook Air (M4),Flipkart,110831.77
2024-09-25,Apple MacBook Air (M4),RelianceDigital,115956.07
2024-09-25,Apple MacBook Air (M4),Croma,114876.67
2024-09-25,HP Spectre x360,Amazon.in,140681.26
2024-09-25,HP Spectre x360,Flipkart,137695.47
2024-09-25,HP Spectre x360,RelianceDigital,145724.54
2024-09-25,HP Spectre x360,Croma,142209.17
2024-09-25,Lenovo Legion 5 Pro,Amazon.in,117019.86
2024-09-25,Lenovo Legion 5 Pro,Flipkart,138844.39
2024-09-25,Lenovo Legion 5 Pro,RelianceDigital,132940.07
2024-09-25,Lenovo Legion 5 Pro,Croma,143323.95
2024-09-25,Sony WH-1000XM6 Headphones,Amazon.in,31622.66
2024-09-25,Sony WH-1000XM6 Headphones,Flipkart,31637.52
2024-09-25,Sony WH-1000XM6 Headphones,RelianceDigital,34850.53
2024-09-25,Sony WH-1000XM6 Headphones,Croma,33917.67
2024-09-25,Apple AirPods Pro 3,Amazon.in,25375.59
2024-09-25,Apple AirPods Pro 3,Flipkart,25069.85
2024-09-25,Apple AirPods Pro 3,RelianceDigital,23391.29
2024-09-25,Apple AirPods Pro 3,Croma,27149.68
2024-09-25,Bose QuietComfort Ultra Earbuds,Amazon.in,26740.44
2024-09-25,Bose QuietComfort Ultra Earbuds,Flipkart,26983.05
2024-09-25,Bose QuietComfort Ultra Earbuds,RelianceDigital,24658.24
2024-09-25,Bose QuietComfort Ultra Earbuds,Croma,30157.66
2024-09-25,JBL Flip 7 Speaker,Amazon.in,13520.57
2024-09-25,JBL Flip 7 Speaker,Flipkart,13463.6
2024-09-25,JBL Flip 7 Speaker,RelianceDigital,13157.37
2024-09-25,JBL Flip 7 Speaker,Croma,12673.98
2024-09-25,Apple Watch Series 11,Amazon.in,41756.37
2024-09-25,Apple Watch Series 11,Flipkart,41088.4
2024-09-25,Apple Watch Series 11,RelianceDigital,42281.8
2024-09-25,Apple Watch Series 11,Croma,44335.56
2024-09-25,Samsung Galaxy Watch 7,Amazon.in,34501.47
2024-09-25,Samsung Galaxy Watch 7,Flipkart,29302.95
2024-09-25,Samsung Galaxy Watch 7,RelianceDigital,32362.73
2024-09-25,Samsung Galaxy Watch 7,Croma,36394.02
2024-09-25,Samsung 55-inch QLED TV,Amazon.in,67397.34
2024-09-25,Samsung 55-inch QLED TV,Flipkart,70427.1
2024-09-25,Samsung 55-inch QLED TV,RelianceDigital,67123.06
2024-09-25,Samsung 55-inch QLED TV,Croma,64809.31
2024-09-25,LG C5 65-inch OLED TV,Amazon.in,140611.39
2024-09-25,LG C5 65-inch OLED TV,Flipkart,154450.51
2024-09-25,LG C5 65-inch OLED TV,RelianceDigital,141951.71
2024-09-25,LG C5 65-inch OLED TV,Croma,143765.52
2024-09-25,Sony PlayStation 5 Pro,Amazon.in,57013.18
2024-09-25,Sony PlayStation 5 Pro,Flipkart,55520.31
2024-09-25,Sony PlayStation 5 Pro,RelianceDigital,58439.19
2024-09-25,Sony PlayStation 5 Pro,Croma,54672.71
2024-09-25,Canon EOS R7 Camera,Amazon.in,144205.02
2024-09-25,Canon EOS R7 Camera,Flipkart,159653.78
2024-09-25,Canon EOS R7 Camera,RelianceDigital,144868.72
2024-09-25,Canon EOS R7 Camera,Croma,144782.97
2024-09-25,DJI Mini 5 Pro Drone,Amazon.in,94807.35
2024-09-25,DJI Mini 5 Pro Drone,Flipkart,98925.3
2024-09-25,DJI Mini 5 Pro Drone,RelianceDigital,100502.05
2024-09-25,DJI Mini 5 Pro Drone,Croma,86974.34
2024-09-25,Logitech MX Master 4 Mouse,Amazon.in,8664.42
2024-09-25,Logitech MX Master 4 Mouse,Flipkart,11089.27
2024-09-25,Logitech MX Master 4 Mouse,RelianceDigital,7651.72
2024-09-25,Logitech MX Master 4 Mouse,Croma,8572.36
2024-09-26,iPhone 16,Amazon.in,84002.11
2024-09-26,iPhone 16,Flipkart,84777.66
2024-09-26,iPhone 16,RelianceDigital,81598.61
2024-09-26,iPhone 16,Croma,84766.69
2024-09-26,Samsung Galaxy S26 Ultra,Amazon.in,128701.08
2024-09-26,Samsung Galaxy S26 Ultra,Flipkart,132638.06
2024-09-26,Samsung Galaxy S26 Ultra,RelianceDigital,122964.63
2024-09-26,Samsung Galaxy S26 Ultra,Croma,124098.71
2024-09-26,Google Pixel 10 Pro,Amazon.in,86308.19
2024-09-26,Google Pixel 10 Pro,Flipkart,82221.3
2024-09-26,Google Pixel 10 Pro,RelianceDigital,84160.43
2024-09-26,Google Pixel 10 Pro,Croma,84991.22
2024-09-26,OnePlus 14,Amazon.in,70564.65
2024-09-26,OnePlus 14,Flipkart,67412.02
2024-09-26,OnePlus 14,RelianceDigital,71809.25
2024-09-26,OnePlus 14,Croma,68686.75
2024-09-26,Dell XPS 15,Amazon.in,177221.64
2024-09-26,Dell XPS 15,Flipkart,191708.95
2024-09-26,Dell XPS 15,RelianceDigital,187663.5
2024-09-26,Dell XPS 15,Croma,201780.91
2024-09-26,Apple MacBook Air (M4),Amazon.in,113280.08
2024-09-26,Apple MacBook Air (M4),Flipkart,115070.74
2024-09-26,Apple MacBook Air (M4),RelianceDigital,113204.95
2024-09-26,Apple MacBook Air (M4),Croma,116066.38
2024-09-26,HP Spectre x360,Amazon.in,151343.04
2024-09-26,HP Spectre x360,Flipkart,125751.01
2024-09-26,HP Spectre x360,RelianceDigital,145329.38
2024-09-26,HP Spectre x360,Croma,134552.88
2024-09-26,Lenovo Legion 5 Pro,Amazon.in,122697.63
2024-09-26,Lenovo Legion 5 Pro,Flipkart,140231.84
2024-09-26,Lenovo Legion 5 Pro,RelianceDigital,138906.47
2024-09-26,Lenovo Legion 5 Pro,Croma,121798.04
2024-09-26,Sony WH-1000XM6 Headphones,Amazon.in,28485.8
2024-09-26,Sony WH-1000XM6 Headphones,Flipkart,29760.11
2024-09-26,Sony WH-1000XM6 Headphones,RelianceDigital,26941.06
2024-09-26,Sony WH-1000XM6 Headphones,Croma,28096.42
2024-09-26,Apple AirPods Pro 3,Amazon.in,25737.59
2024-09-26,Apple AirPods Pro 3,Flipkart,22789.78
2024-09-26,Apple AirPods Pro 3,RelianceDigital,23730.3
2024-09-26,Apple AirPods Pro 3,Croma,24363.91
2024-09-26,Bose QuietComfort Ultra Earbuds,Amazon.in,29345.02
2024-09-26,Bose QuietComfort Ultra Earbuds,Flipkart,25617.69
2024-09-26,Bose QuietComfort Ultra Earbuds,RelianceDigital,28792.38
2024-09-26,Bose QuietComfort Ultra Earbuds,Croma,28550.47
2024-09-26,JBL Flip 7 Speaker,Amazon.in,14941.08
2024-09-26,JBL Flip 7 Speaker,Flipkart,11051.03
2024-09-26,JBL Flip 7 Speaker,RelianceDigital,15343.97
2024-09-26,JBL Flip 7 Speaker,Croma,12100.14
2024-09-26,Apple Watch Series 11,Amazon.in,39682.31
2024-09-26,Apple Watch Series 11,Flipkart,40196.95
2024-09-26,Apple Watch Series 11,RelianceDigital,42207.1
2024-09-26,Apple Watch Series 11,Croma,42350.97
2024-09-26,Samsung Galaxy Watch 7,Amazon.in,34530.15
2024-09-26,Samsung Galaxy Watch 7,Flipkart,36514.11
2024-09-26,Samsung Galaxy Watch 7,RelianceDigital,39304.49
2024-09-26,Samsung Galaxy Watch 7,Croma,39196.58
2024-09-26,Samsung 55-inch QLED TV,Amazon.in,72046.01
2024-09-26,Samsung 55-inch QLED TV,Flipkart,70550.2
2024-09-26,Samsung 55-inch QLED TV,RelianceDigital,79067.24
2024-09-26,Samsung 55-inch QLED TV,Croma,66277.27
2024-09-26,LG C5 65-inch OLED TV,Amazon.in,140458.49
2024-09-26,LG C5 65-inch OLED TV,Flipkart,153344.41
2024-09-26,LG C5 65-inch OLED TV,RelianceDigital,167409.38
2024-09-26,LG C5 65-inch OLED TV,Croma,154953.46
2024-09-26,Sony PlayStation 5 Pro,Amazon.in,57076.31
2024-09-26,Sony PlayStation 5 Pro,Flipkart,54287.67
2024-09-26,Sony PlayStation 5 Pro,RelianceDigital,54486.17
2024-09-26,Sony PlayStation 5 Pro,Croma,55281.87
2024-09-26,Canon EOS R7 Camera,Amazon.in,136997.83
2024-09-26,Canon EOS R7 Camera,Flipkart,146129.07
2024-09-26,Canon EOS R7 Camera,RelianceDigital,131409.32
2024-09-26,Canon EOS R7 Camera,Croma,145165.83
2024-09-26,DJI Mini 5 Pro Drone,Amazon.in,93724.92
2024-09-26,DJI Mini 5 Pro Drone,Flipkart,89470.18
2024-09-26,DJI Mini 5 Pro Drone,RelianceDigital,92377.09
2024-09-26,DJI Mini 5 Pro Drone,Croma,96049.96
2024-09-26,Logitech MX Master 4 Mouse,Amazon.in,10015.4
2024-09-26,Logitech MX Master 4 Mouse,Flipkart,10711.52
2024-09-26,Logitech MX Master 4 Mouse,RelianceDigital,10377.59
2024-09-26,Logitech MX Master 4 Mouse,Croma,9614.36
2024-09-27,iPhone 16,Amazon.in,80358.7
2024-09-27,iPhone 16,Flipkart,84085.04
2024-09-27,iPhone 16,RelianceDigital,80221.25
2024-09-27,iPhone 16,Croma,80088.09
2024-09-27,Samsung Galaxy S26 Ultra,Amazon.in,121957.39
2024-09-27,Samsung Galaxy S26 Ultra,Flipkart,130117.66
2024-09-27,Samsung Galaxy S26 Ultra,RelianceDigital,119412.17
2024-09-27,Samsung Galaxy S26 Ultra,Croma,127673.71
2024-09-27,Google Pixel 10 Pro,Amazon.in,87407.58
2024-09-27,Google Pixel 10 Pro,Flipkart,86973.3
2024-09-27,Google Pixel 10 Pro,RelianceDigital,89151.0
2024-09-27,Google Pixel 10 Pro,Croma,89002.73
2024-09-27,OnePlus 14,Amazon.in,72119.06
2024-09-27,OnePlus 14,Flipkart,69552.6
2024-09-27,OnePlus 14,RelianceDigital,69470.84
2024-09-27,OnePlus 14,Croma,77071.06
2024-09-27,Dell XPS 15,Amazon.in,191342.77
2024-09-27,Dell XPS 15,Flipkart,174889.94
2024-09-27,Dell XPS 15,RelianceDigital,187261.64
2024-09-27,Dell XPS 15,Croma,194284.37
2024-09-27,Apple MacBook Air (M4),Amazon.in,113720.34
2024-09-27,Apple MacBook Air (M4),Flipkart,113725.13
2024-09-27,Apple MacBook Air (M4),RelianceDigital,118146.49
2024-09-27,Apple MacBook Air (M4),Croma,120373.98
2024-09-27,HP Spectre x360,Amazon.in,137262.44
2024-09-27,HP Spectre x360,Flipkart,127299.26
2024-09-27,HP Spectre x360,RelianceDigital,130552.66
2024-09-27,HP Spectre x360,Croma,153778.49
2024-09-27,Lenovo Legion 5 Pro,Amazon.in,128762.5
2024-09-27,Lenovo Legion 5 Pro,Flipkart,116477.12
2024-09-27,Lenovo Legion 5 Pro,RelianceDigital,124415.06
2024-09-27,Lenovo Legion 5 Pro,Croma,127356.02
2024-09-27,Sony WH-1000XM6 Headphones,Amazon.in,28708.01
2024-09-27,Sony WH-1000XM6 Headphones,Flipkart,32974.09
2024-09-27,Sony WH-1000XM6 Headphones,RelianceDigital,29197.1
2024-09-27,Sony WH-1000XM6 Headphones,Croma,34515.32
2024-09-27,Apple AirPods Pro 3,Amazon.in,26297.01
2024-09-27,Apple AirPods Pro 3,Flipkart,26432.09
2024-09-27,Apple AirPods Pro 3,RelianceDigital,23737.05
2024-09-27,Apple AirPods Pro 3,Croma,26712.37
2024-09-27,Bose QuietComfort Ultra Earbuds,Amazon.in,25647.41
2024-09-27,Bose QuietComfort Ultra Earbuds,Flipkart,27278.13
2024-09-27,Bose QuietComfort Ultra Earbuds,RelianceDigital,24466.41
2024-09-27,Bose QuietComfort Ultra Earbuds,Croma,29005.66
2024-09-27,JBL Flip 7 Speaker,Amazon.in,11456.99
2024-09-27,JBL Flip 7 Speaker,Flipkart,13600.54
2024-09-27,JBL Flip 7 Speaker,RelianceDigital,15971.36
2024-09-27,JBL Flip 7 Speaker,Croma,12486.23
2024-09-27,Apple Watch Series 11,Amazon.in,42940.76
2024-09-27,Apple Watch Series 11,Flipkart,42772.91
2024-09-27,Apple Watch Series 11,RelianceDigital,43291.4
2024-09-27,Apple Watch Series 11,Croma,44232.14
2024-09-27,Samsung Galaxy Watch 7,Amazon.in,32283.89
2024-09-27,Samsung Galaxy Watch 7,Flipkart,32091.0
2024-09-27,Samsung Galaxy Watch 7,RelianceDigital,34060.64
2024-09-27,Samsung Galaxy Watch 7,Croma,32526.16
2024-09-27,Samsung 55-inch QLED TV,Amazon.in,71469.91
2024-09-27,Samsung 55-inch QLED TV,Flipkart,63323.69
2024-09-27,Samsung 55-inch QLED TV,RelianceDigital,64004.39
2024-09-27,Samsung 55-inch QLED TV,Croma,76082.55
2024-09-27,LG C5 65-inch OLED TV,Amazon.in,164128.25
2024-09-27,LG C5 65-inch OLED TV,Flipkart,153378.49
2024-09-27,LG C5 65-inch OLED TV,RelianceDigital,139467.73
2024-09-27,LG C5 65-inch OLED TV,Croma,162807.5
2024-09-27,Sony PlayStation 5 Pro,Amazon.in,53208.8
2024-09-27,Sony PlayStation 5 Pro,Flipkart,53479.77
2024-09-27,Sony PlayStation 5 Pro,RelianceDigital,54001.63
2024-09-27,Sony PlayStation 5 Pro,Croma,57743.16
2024-09-27,Canon EOS R7 Camera,Amazon.in,133864.46
2024-09-27,Canon EOS R7 Camera,Flipkart,141786.82
2024-09-27,Canon EOS R7 Camera,RelianceDigital,146672.88
2024-09-27,Canon EOS R7 Camera,Croma,147172.33
2024-09-27,DJI Mini 5 Pro Drone,Amazon.in,95201.35
2024-09-27,DJI Mini 5 Pro Drone,Flipkart,83909.4
2024-09-27,DJI Mini 5 Pro Drone,RelianceDigital,91622.82
2024-09-27,DJI Mini 5 Pro Drone,Croma,91529.4
2024-09-27,Logitech MX Master 4 Mouse,Amazon.in,8433.1
2024-09-27,Logitech MX Master 4 Mouse,Flipkart,9043.71
2024-09-27,Logitech MX Master 4 Mouse,RelianceDigital,9300.37
2024-09-27,Logitech MX Master 4 Mouse,Croma,9237.77
2024-09-28,iPhone 16,Amazon.in,79668.73
2024-09-28,iPhone 16,Flipkart,84227.13
2024-09-28,iPhone 16,RelianceDigital,79655.17
2024-09-28,iPhone 16,Croma,81572.4
2024-09-28,Samsung Galaxy S26 Ultra,Amazon.in,123832.63
2024-09-28,Samsung Galaxy S26 Ultra,Flipkart,128679.65
2024-09-28,Samsung Galaxy S26 Ultra,RelianceDigital,130400.98
2024-09-28,Samsung Galaxy S26 Ultra,Croma,119641.37
2024-09-28,Google Pixel 10 Pro,Amazon.in,83625.59
2024-09-28,Google Pixel 10 Pro,Flipkart,79242.51
2024-09-28,Google Pixel 10 Pro,RelianceDigital,87118.69
2024-09-28,Google Pixel 10 Pro,Croma,88465.51
2024-09-28,OnePlus 14,Amazon.in,67799.97
2024-09-28,OnePlus 14,Flipkart,74027.17
2024-09-28,OnePlus 14,RelianceDigital,69600.09
2024-09-28,OnePlus 14,Croma,74610.13
2024-09-28,Dell XPS 15,Amazon.in,190375.86
2024-09-28,Dell XPS 15,Flipkart,183238.53
2024-09-28,Dell XPS 15,RelianceDigital,181766.58
2024-09-28,Dell XPS 15,Croma,194234.57
2024-09-28,Apple MacBook Air (M4),Amazon.in,113967.15
2024-09-28,Apple MacBook Air (M4),Flipkart,114963.73
2024-09-28,Apple MacBook Air (M4),RelianceDigital,116528.19
2024-09-28,Apple MacBook Air (M4),Croma,115832.98
2024-09-28,HP Spectre x360,Amazon.in,137385.65
2024-09-28,HP Spectre x360,Flipkart,125602.12
2024-09-28,HP Spectre x360,RelianceDigital,153669.13
2024-09-28,HP Spectre x360,Croma,140352.86
2024-09-28,Lenovo Legion 5 Pro,Amazon.in,135536.45
2024-09-28,Lenovo Legion 5 Pro,Flipkart,119925.52
2024-09-28,Lenovo Legion 5 Pro,RelianceDigital,124419.45
2024-09-28,Lenovo Legion 5 Pro,Croma,138811.9
2024-09-28,Sony WH-1000XM6 Headphones,Amazon.in,27016.05
2024-09-28,Sony WH-1000XM6 Headphones,Flipkart,28078.33
2024-09-28,Sony WH-1000XM6 Headphones,RelianceDigital,35505.35
2024-09-28,Sony WH-1000XM6 Headphones,Croma,31893.03
2024-09-28,Apple AirPods Pro 3,Amazon.in,24356.91
2024-09-28,Apple AirPods Pro 3,Flipkart,26925.83
2024-09-28,Apple AirPods Pro 3,RelianceDigital,22978.46
2024-09-28,Apple AirPods Pro 3,Croma,23651.88
2024-09-28,Bose QuietComfort Ultra Earbuds,Amazon.in,28483.46
