date,product_name,retailer,price_inr
2025-07-27,Samsung Galaxy Watch 8,Flipkart,26407.9
2025-07-27,Samsung Galaxy Watch 8,RelianceDigital,27531.51
2025-07-27,Sony WH-1000XM6 Headphones,Amazon.in,30785.24
2025-07-27,Sony WH-1000XM6 Headphones,Croma,31141.92
2025-07-27,Sony WH-1000XM6 Headphones,Flipkart,29537.14
2025-07-27,Sony WH-1000XM6 Headphones,RelianceDigital,31832.0
2025-07-27,iPad Pro 13-inch (M4),Amazon.in,108004.38
2025-07-27,iPad Pro 13-inch (M4),Croma,106748.82
2025-07-27,iPad Pro 13-inch (M4),Flipkart,102837.4
2025-07-27,iPad Pro 13-inch (M4),RelianceDigital,108018.45
2025-07-27,iPhone 16,Amazon.in,74619.31
2025-07-27,iPhone 16,Croma,75094.08
2025-07-27,iPhone 16,Flipkart,74770.69
2025-07-27,iPhone 16,RelianceDigital,78470.58
2025-07-28,Apple AirPods Pro 3,Amazon.in,23057.44
2025-07-28,Apple AirPods Pro 3,Croma,24191.97
2025-07-28,Apple AirPods Pro 3,Flipkart,23497.06
2025-07-28,Apple AirPods Pro 3,RelianceDigital,24770.67
2025-07-28,Apple MacBook Air (M4),Amazon.in,109714.61
2025-07-28,Apple MacBook Air (M4),Croma,112673.83
2025-07-28,Apple MacBook Air (M4),Flipkart,106541.78
2025-07-28,Apple MacBook Air (M4),RelianceDigital,113133.75
2025-07-28,Apple Watch Series 11,Amazon.in,40637.25
2025-07-28,Apple Watch Series 11,Croma,40026.5
2025-07-28,Apple Watch Series 11,Flipkart,41086.88
2025-07-28,Apple Watch Series 11,RelianceDigital,41011.04
2025-07-28,Bose QuietComfort Ultra Earbuds,Amazon.in,24619.96
2025-07-28,Bose QuietComfort Ultra Earbuds,Croma,24805.6
2025-07-28,Bose QuietComfort Ultra Earbuds,Flipkart,24752.4
2025-07-28,Bose QuietComfort Ultra Earbuds,RelianceDigital,26354.19
2025-07-28,Dell XPS 15,Amazon.in,185683.26
2025-07-28,Dell XPS 15,Croma,184970.28
2025-07-28,Dell XPS 15,Flipkart,177160.2
2025-07-28,Dell XPS 15,RelianceDigital,180867.1
2025-07-28,Fitbit Charge 7,Amazon.in,15177.93
2025-07-28,Fitbit Charge 7,Croma,15494.41
2025-07-28,Fitbit Charge 7,Flipkart,14783.04
2025-07-28,Fitbit Charge 7,RelianceDigital,15395.62
2025-07-28,Garmin Forerunner 965,Amazon.in,56989.2
2025-07-28,Garmin Forerunner 965,Croma,56132.99
2025-07-28,Garmin Forerunner 965,Flipkart,58553.19
2025-07-28,Garmin Forerunner 965,RelianceDigital,57350.39
2025-07-28,Google Pixel 10 Pro,Amazon.in,80987.74
2025-07-28,Google Pixel 10 Pro,Croma,82461.61
2025-07-28,Google Pixel 10 Pro,Flipkart,78181.58
2025-07-28,Google Pixel 10 Pro,RelianceDigital,83097.38
2025-07-28,HP Spectre x360,Amazon.in,139154.7
2025-07-28,HP Spectre x360,Croma,139401.71
2025-07-28,HP Spectre x360,Flipkart,137454.7
2025-07-28,HP Spectre x360,RelianceDigital,141747.79
2025-07-28,JBL Flip 7 Speaker,Amazon.in,12073.54
2025-07-28,JBL Flip 7 Speaker,Croma,12647.41
2025-07-28,JBL Flip 7 Speaker,Flipkart,12310.34
2025-07-28,JBL Flip 7 Speaker,RelianceDigital,12519.3
2025-07-28,Lenovo Legion 5 Pro,Amazon.in,119450.38
2025-07-28,Lenovo Legion 5 Pro,Croma,125466.77
2025-07-28,Lenovo Legion 5 Pro,Flipkart,124498.85
2025-07-28,Lenovo Legion 5 Pro,RelianceDigital,123603.26
2025-07-28,Microsoft Surface Pro 11,Amazon.in,122015.54
2025-07-28,Microsoft Surface Pro 11,Croma,117141.62
2025-07-28,Microsoft Surface Pro 11,Flipkart,116048.85
2025-07-28,Microsoft Surface Pro 11,RelianceDigital,121024.45
2025-07-28,Nothing Tab (1),Amazon.in,31224.27
2025-07-28,Nothing Tab (1),Croma,30782.14
2025-07-28,Nothing Tab (1),Flipkart,31491.07
2025-07-28,Nothing Tab (1),RelianceDigital,32281.04
2025-07-28,OnePlus 14,Amazon.in,65743.71
2025-07-28,OnePlus 14,Croma,67529.31
2025-07-28,OnePlus 14,Flipkart,65101.07
2025-07-28,OnePlus 14,RelianceDigital,67715.54
2025-07-28,Samsung Galaxy S26 Ultra,Amazon.in,121876.69
2025-07-28,Samsung Galaxy S26 Ultra,Croma,119502.69
2025-07-28,Samsung Galaxy S26 Ultra,Flipkart,115896.64
2025-07-28,Samsung Galaxy S26 Ultra,RelianceDigital,120819.03
2025-07-28,Samsung Galaxy Tab S10 Ultra,Amazon.in,90035.09
2025-07-28,Samsung Galaxy Tab S10 Ultra,Croma,92888.59
2025-07-28,Samsung Galaxy Tab S10 Ultra,Flipkart,87867.93
2025-07-28,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92943.66
2025-07-28,Samsung Galaxy Watch 8,Amazon.in,27697.86
2025-07-28,Samsung Galaxy Watch 8,Croma,27886.97
2025-07-28,Samsung Galaxy Watch 8,Flipkart,26421.33
2025-07-28,Samsung Galaxy Watch 8,RelianceDigital,27330.01
2025-07-28,Sony WH-1000XM6 Headphones,Amazon.in,31085.74
2025-07-28,Sony WH-1000XM6 Headphones,Croma,30844.23
2025-07-28,Sony WH-1000XM6 Headphones,Flipkart,29439.57
2025-07-28,Sony WH-1000XM6 Headphones,RelianceDigital,32021.99
2025-07-28,iPad Pro 13-inch (M4),Amazon.in,106360.2
2025-07-28,iPad Pro 13-inch (M4),Croma,106861.38
2025-07-28,iPad Pro 13-inch (M4),Flipkart,104297.14
2025-07-28,iPad Pro 13-inch (M4),RelianceDigital,107217.82
2025-07-28,iPhone 16,Amazon.in,74308.24
2025-07-28,iPhone 16,Croma,73680.01
2025-07-28,iPhone 16,Flipkart,75209.4
2025-07-28,iPhone 16,RelianceDigital,77184.76
2025-07-29,Apple AirPods Pro 3,Amazon.in,23360.58
2025-07-29,Apple AirPods Pro 3,Croma,23824.31
2025-07-29,Apple AirPods Pro 3,Flipkart,23752.87
2025-07-29,Apple AirPods Pro 3,RelianceDigital,24892.64
2025-07-29,Apple MacBook Air (M4),Amazon.in,110086.6
2025-07-29,Apple MacBook Air (M4),Croma,112617.79
2025-07-29,Apple MacBook Air (M4),Flipkart,108607.11
2025-07-29,Apple MacBook Air (M4),RelianceDigital,114928.14
2025-07-29,Apple Watch Series 11,Amazon.in,40044.11
2025-07-29,Apple Watch Series 11,Croma,39295.07
2025-07-29,Apple Watch Series 11,Flipkart,40647.3
2025-07-29,Apple Watch Series 11,RelianceDigital,41645.43
2025-07-29,Bose QuietComfort Ultra Earbuds,Amazon.in,24896.33
2025-07-29,Bose QuietComfort Ultra Earbuds,Croma,25092.51
2025-07-29,Bose QuietComfort Ultra Earbuds,Flipkart,25164.6
2025-07-29,Bose QuietComfort Ultra Earbuds,RelianceDigital,25871.54
2025-07-29,Dell XPS 15,Amazon.in,183435.07
2025-07-29,Dell XPS 15,Croma,182876.07
2025-07-29,Dell XPS 15,Flipkart,177210.93
2025-07-29,Dell XPS 15,RelianceDigital,177814.99
2025-07-29,Fitbit Charge 7,Amazon.in,15139.03
2025-07-29,Fitbit Charge 7,Croma,15773.42
2025-07-29,Fitbit Charge 7,Flipkart,14853.81
2025-07-29,Fitbit Charge 7,RelianceDigital,15570.21
2025-07-29,Garmin Forerunner 965,Amazon.in,56158.3
2025-07-29,Garmin Forerunner 965,Croma,56543.26
2025-07-29,Garmin Forerunner 965,Flipkart,59606.32
2025-07-29,Garmin Forerunner 965,RelianceDigital,57633.28
2025-07-29,Google Pixel 10 Pro,Amazon.in,79976.39
2025-07-29,Google Pixel 10 Pro,Croma,82222.6
2025-07-29,Google Pixel 10 Pro,Flipkart,78350.63
2025-07-29,Google Pixel 10 Pro,RelianceDigital,83811.56
2025-07-29,HP Spectre x360,Amazon.in,139462.08
2025-07-29,HP Spectre x360,Croma,138288.65
2025-07-29,HP Spectre x360,Flipkart,134803.63
2025-07-29,HP Spectre x360,RelianceDigital,144101.95
2025-07-29,JBL Flip 7 Speaker,Amazon.in,11938.51
2025-07-29,JBL Flip 7 Speaker,Croma,12703.49
2025-07-29,JBL Flip 7 Speaker,Flipkart,12302.24
2025-07-29,JBL Flip 7 Speaker,RelianceDigital,12654.87
2025-07-29,Lenovo Legion 5 Pro,Amazon.in,117273.41
2025-07-29,Lenovo Legion 5 Pro,Croma,127476.35
2025-07-29,Lenovo Legion 5 Pro,Flipkart,123631.81
2025-07-29,Lenovo Legion 5 Pro,RelianceDigital,122999.62
2025-07-29,Microsoft Surface Pro 11,Amazon.in,123514.02
2025-07-29,Microsoft Surface Pro 11,Croma,119481.36
2025-07-29,Microsoft Surface Pro 11,Flipkart,117132.58
2025-07-29,Microsoft Surface Pro 11,RelianceDigital,120009.3
2025-07-29,Nothing Tab (1),Amazon.in,31342.08
2025-07-29,Nothing Tab (1),Croma,31026.03
2025-07-29,Nothing Tab (1),Flipkart,31092.86
2025-07-29,Nothing Tab (1),RelianceDigital,32311.9
2025-07-29,OnePlus 14,Amazon.in,66076.11
2025-07-29,OnePlus 14,Croma,66434.92
2025-07-29,OnePlus 14,Flipkart,65311.98
2025-07-29,OnePlus 14,RelianceDigital,67106.68
2025-07-29,Samsung Galaxy S26 Ultra,Amazon.in,119982.76
2025-07-29,Samsung Galaxy S26 Ultra,Croma,118755.77
2025-07-29,Samsung Galaxy S26 Ultra,Flipkart,114600.97
2025-07-29,Samsung Galaxy S26 Ultra,RelianceDigital,120085.91
2025-07-29,Samsung Galaxy Tab S10 Ultra,Amazon.in,89474.27
2025-07-29,Samsung Galaxy Tab S10 Ultra,Croma,94690.88
2025-07-29,Samsung Galaxy Tab S10 Ultra,Flipkart,86598.76
2025-07-29,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92557.44
2025-07-29,Samsung Galaxy Watch 8,Amazon.in,27416.83
2025-07-29,Samsung Galaxy Watch 8,Croma,27580.82
2025-07-29,Samsung Galaxy Watch 8,Flipkart,26931.6
2025-07-29,Samsung Galaxy Watch 8,RelianceDigital,27851.31
2025-07-29,Sony WH-1000XM6 Headphones,Amazon.in,30914.47
2025-07-29,Sony WH-1000XM6 Headphones,Croma,30656.58
2025-07-29,Sony WH-1000XM6 Headphones,Flipkart,29471.05
2025-07-29,Sony WH-1000XM6 Headphones,RelianceDigital,31706.88
2025-07-29,iPad Pro 13-inch (M4),Amazon.in,106666.36
2025-07-29,iPad Pro 13-inch (M4),Croma,107778.24
2025-07-29,iPad Pro 13-inch (M4),Flipkart,105714.18
2025-07-29,iPad Pro 13-inch (M4),RelianceDigital,106072.69
2025-07-29,iPhone 16,Amazon.in,73899.62
2025-07-29,iPhone 16,Croma,72872.51
2025-07-29,iPhone 16,Flipkart,75777.0
2025-07-29,iPhone 16,RelianceDigital,76235.08
2025-07-30,Apple AirPods Pro 3,Amazon.in,23586.1
2025-07-30,Apple AirPods Pro 3,Croma,23579.25
2025-07-30,Apple AirPods Pro 3,Flipkart,23961.74
2025-07-30,Apple AirPods Pro 3,RelianceDigital,24766.57
2025-07-30,Apple MacBook Air (M4),Amazon.in,110863.73
2025-07-30,Apple MacBook Air (M4),Croma,114369.76
2025-07-30,Apple MacBook Air (M4),Flipkart,107617.01
2025-07-30,Apple MacBook Air (M4),RelianceDigital,114924.9
2025-07-30,Apple Watch Series 11,Amazon.in,40829.77
2025-07-30,Apple Watch Series 11,Croma,39017.02
2025-07-30,Apple Watch Series 11,Flipkart,41343.18
2025-07-30,Apple Watch Series 11,RelianceDigital,41852.95
2025-07-30,Bose QuietComfort Ultra Earbuds,Amazon.in,25371.39
2025-07-30,Bose QuietComfort Ultra Earbuds,Croma,25536.77
2025-07-30,Bose QuietComfort Ultra Earbuds,Flipkart,25591.58
2025-07-30,Bose QuietComfort Ultra Earbuds,RelianceDigital,25379.24
2025-07-30,Dell XPS 15,Amazon.in,184388.22
2025-07-30,Dell XPS 15,Croma,184642.05
2025-07-30,Dell XPS 15,Flipkart,175718.69
2025-07-30,Dell XPS 15,RelianceDigital,178053.13
2025-07-30,Fitbit Charge 7,Amazon.in,15166.43
2025-07-30,Fitbit Charge 7,Croma,15632.3
2025-07-30,Fitbit Charge 7,Flipkart,14828.08
2025-07-30,Fitbit Charge 7,RelianceDigital,15860.06
2025-07-30,Garmin Forerunner 965,Amazon.in,55479.3
2025-07-30,Garmin Forerunner 965,Croma,56140.49
2025-07-30,Garmin Forerunner 965,Flipkart,59836.89
2025-07-30,Garmin Forerunner 965,RelianceDigital,57480.11
2025-07-30,Google Pixel 10 Pro,Amazon.in,81023.93
2025-07-30,Google Pixel 10 Pro,Croma,81354.86
2025-07-30,Google Pixel 10 Pro,Flipkart,78650.38
2025-07-30,Google Pixel 10 Pro,RelianceDigital,83430.57
2025-07-30,HP Spectre x360,Amazon.in,141597.28
2025-07-30,HP Spectre x360,Croma,140120.33
2025-07-30,HP Spectre x360,Flipkart,133307.83
2025-07-30,HP Spectre x360,RelianceDigital,146977.31
2025-07-30,JBL Flip 7 Speaker,Amazon.in,11784.81
2025-07-30,JBL Flip 7 Speaker,Croma,12845.12
2025-07-30,JBL Flip 7 Speaker,Flipkart,12302.5
2025-07-30,JBL Flip 7 Speaker,RelianceDigital,12677.38
2025-07-30,Lenovo Legion 5 Pro,Amazon.in,116317.27
2025-07-30,Lenovo Legion 5 Pro,Croma,126660.17
2025-07-30,Lenovo Legion 5 Pro,Flipkart,121612.12
2025-07-30,Lenovo Legion 5 Pro,RelianceDigital,124703.09
2025-07-30,Microsoft Surface Pro 11,Amazon.in,122145.79
2025-07-30,Microsoft Surface Pro 11,Croma,119814.91
2025-07-30,Microsoft Surface Pro 11,Flipkart,117961.33
2025-07-30,Microsoft Surface Pro 11,RelianceDigital,122171.78
2025-07-30,Nothing Tab (1),Amazon.in,31082.9
2025-07-30,Nothing Tab (1),Croma,31438.62
2025-07-30,Nothing Tab (1),Flipkart,30691.66
2025-07-30,Nothing Tab (1),RelianceDigital,32544.66
2025-07-30,OnePlus 14,Amazon.in,64880.92
2025-07-30,OnePlus 14,Croma,67670.21
2025-07-30,OnePlus 14,Flipkart,66115.98
2025-07-30,OnePlus 14,RelianceDigital,66627.77
2025-07-30,Samsung Galaxy S26 Ultra,Amazon.in,117638.37
2025-07-30,Samsung Galaxy S26 Ultra,Croma,119440.04
2025-07-30,Samsung Galaxy S26 Ultra,Flipkart,115186.64
2025-07-30,Samsung Galaxy S26 Ultra,RelianceDigital,119879.48
2025-07-30,Samsung Galaxy Tab S10 Ultra,Amazon.in,87846.14
2025-07-30,Samsung Galaxy Tab S10 Ultra,Croma,92862.27
2025-07-30,Samsung Galaxy Tab S10 Ultra,Flipkart,85628.44
2025-07-30,Samsung Galaxy Tab S10 Ultra,RelianceDigital,90774.28
2025-07-30,Samsung Galaxy Watch 8,Amazon.in,26882.19
2025-07-30,Samsung Galaxy Watch 8,Croma,27888.89
2025-07-30,Samsung Galaxy Watch 8,Flipkart,27167.47
2025-07-30,Samsung Galaxy Watch 8,RelianceDigital,27402.06
2025-07-30,Sony WH-1000XM6 Headphones,Amazon.in,31098.96
2025-07-30,Sony WH-1000XM6 Headphones,Croma,30117.32
2025-07-30,Sony WH-1000XM6 Headphones,Flipkart,29073.9
2025-07-30,Sony WH-1000XM6 Headphones,RelianceDigital,32112.5
2025-07-30,iPad Pro 13-inch (M4),Amazon.in,104823.28
2025-07-30,iPad Pro 13-inch (M4),Croma,105899.6
2025-07-30,iPad Pro 13-inch (M4),Flipkart,103970.32
2025-07-30,iPad Pro 13-inch (M4),RelianceDigital,104403.4
2025-07-30,iPhone 16,Amazon.in,72528.33
2025-07-30,iPhone 16,Croma,71880.67
2025-07-30,iPhone 16,Flipkart,74773.27
2025-07-30,iPhone 16,RelianceDigital,77142.32
2025-07-31,Apple AirPods Pro 3,Amazon.in,23895.24
2025-07-31,Apple AirPods Pro 3,Croma,23564.5
2025-07-31,Apple AirPods Pro 3,Flipkart,23928.64
2025-07-31,Apple AirPods Pro 3,RelianceDigital,24479.77
2025-07-31,Apple MacBook Air (M4),Amazon.in,111591.55
2025-07-31,Apple MacBook Air (M4),Croma,113944.45
2025-07-31,Apple MacBook Air (M4),Flipkart,109463.54
2025-07-31,Apple MacBook Air (M4),RelianceDigital,112800.87
2025-07-31,Apple Watch Series 11,Amazon.in,40267.12
2025-07-31,Apple Watch Series 11,Croma,39711.54
2025-07-31,Apple Watch Series 11,Flipkart,40707.96
2025-07-31,Apple Watch Series 11,RelianceDigital,42627.02
2025-07-31,Bose QuietComfort Ultra Earbuds,Amazon.in,25273.26
2025-07-31,Bose QuietComfort Ultra Earbuds,Croma,26008.76
2025-07-31,Bose QuietComfort Ultra Earbuds,Flipkart,25842.38
2025-07-31,Bose QuietComfort Ultra Earbuds,RelianceDigital,25637.43
2025-07-31,Dell XPS 15,Amazon.in,182719.17
2025-07-31,Dell XPS 15,Croma,182271.53
2025-07-31,Dell XPS 15,Flipkart,174641.06
2025-07-31,Dell XPS 15,RelianceDigital,180299.31
2025-07-31,Fitbit Charge 7,Amazon.in,14920.68
2025-07-31,Fitbit Charge 7,Croma,15576.49
2025-07-31,Fitbit Charge 7,Flipkart,14880.59
2025-07-31,Fitbit Charge 7,RelianceDigital,15976.89
2025-07-31,Garmin Forerunner 965,Amazon.in,54544.89
2025-07-31,Garmin Forerunner 965,Croma,55127.15
2025-07-31,Garmin Forerunner 965,Flipkart,60889.26
2025-07-31,Garmin Forerunner 965,RelianceDigital,56561.07
2025-07-31,Google Pixel 10 Pro,Amazon.in,80206.94
2025-07-31,Google Pixel 10 Pro,Croma,81788.72
2025-07-31,Google Pixel 10 Pro,Flipkart,78817.8
2025-07-31,Google Pixel 10 Pro,RelianceDigital,82627.95
2025-07-31,HP Spectre x360,Amazon.in,143570.34
2025-07-31,HP Spectre x360,Croma,138788.83
2025-07-31,HP Spectre x360,Flipkart,132917.13
2025-07-31,HP Spectre x360,RelianceDigital,146498.88
2025-07-31,JBL Flip 7 Speaker,Amazon.in,11677.57
2025-07-31,JBL Flip 7 Speaker,Croma,12753.48
2025-07-31,JBL Flip 7 Speaker,Flipkart,12231.61
2025-07-31,JBL Flip 7 Speaker,RelianceDigital,12775.7
2025-07-31,Lenovo Legion 5 Pro,Amazon.in,116755.46
2025-07-31,Lenovo Legion 5 Pro,Croma,125672.03
2025-07-31,Lenovo Legion 5 Pro,Flipkart,122529.97
2025-07-31,Lenovo Legion 5 Pro,RelianceDigital,125659.23
2025-07-31,Microsoft Surface Pro 11,Amazon.in,120326.71
2025-07-31,Microsoft Surface Pro 11,Croma,120363.36
