date,product_name,retailer,price_inr
2025-09-25,Microsoft Surface Pro 11,RelianceDigital,130578.94
2025-09-25,Nothing Tab (1),Amazon.in,33092.29
2025-09-25,Nothing Tab (1),Croma,28707.86
2025-09-25,Nothing Tab (1),Flipkart,31373.8
2025-09-25,Nothing Tab (1),RelianceDigital,28757.33
2025-09-25,OnePlus 14,Amazon.in,69746.33
2025-09-25,OnePlus 14,Croma,58249.85
2025-09-25,OnePlus 14,Flipkart,60269.55
2025-09-25,OnePlus 14,RelianceDigital,71887.57
2025-09-25,Samsung Galaxy S26 Ultra,Amazon.in,112815.71
2025-09-25,Samsung Galaxy S26 Ultra,Croma,127364.15
2025-09-25,Samsung Galaxy S26 Ultra,Flipkart,109215.12
2025-09-25,Samsung Galaxy S26 Ultra,RelianceDigital,124311.33
2025-09-25,Samsung Galaxy Tab S10 Ultra,Amazon.in,77974.75
2025-09-25,Samsung Galaxy Tab S10 Ultra,Croma,82422.89
2025-09-25,Samsung Galaxy Tab S10 Ultra,Flipkart,81508.42
2025-09-25,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92696.45
2025-09-25,Samsung Galaxy Watch 8,Amazon.in,25281.31
2025-09-25,Samsung Galaxy Watch 8,Croma,26363.3
2025-09-25,Samsung Galaxy Watch 8,Flipkart,26462.08
2025-09-25,Samsung Galaxy Watch 8,RelianceDigital,23808.74
2025-09-25,Sony WH-1000XM6 Headphones,Amazon.in,29232.89
2025-09-25,Sony WH-1000XM6 Headphones,Croma,28143.88
2025-09-25,Sony WH-1000XM6 Headphones,Flipkart,32190.33
2025-09-25,Sony WH-1000XM6 Headphones,RelianceDigital,33371.82
2025-09-25,iPad Pro 13-inch (M4),Amazon.in,96942.52
2025-09-25,iPad Pro 13-inch (M4),Croma,101913.84
2025-09-25,iPad Pro 13-inch (M4),Flipkart,99327.04
2025-09-25,iPad Pro 13-inch (M4),RelianceDigital,100213.92
2025-09-25,iPhone 16,Amazon.in,74989.54
2025-09-25,iPhone 16,Croma,67811.42
2025-09-25,iPhone 16,Flipkart,77381.3
2025-09-25,iPhone 16,RelianceDigital,78973.75
2025-09-26,Apple AirPods Pro 3,Amazon.in,24019.94
2025-09-26,Apple AirPods Pro 3,Croma,22996.66
2025-09-26,Apple AirPods Pro 3,Flipkart,22230.8
2025-09-26,Apple AirPods Pro 3,RelianceDigital,26015.73
2025-09-26,Apple MacBook Air (M4),Amazon.in,114719.21
2025-09-26,Apple MacBook Air (M4),Croma,114903.12
2025-09-26,Apple MacBook Air (M4),Flipkart,116038.53
2025-09-26,Apple MacBook Air (M4),RelianceDigital,99475.32
2025-09-26,Apple Watch Series 11,Amazon.in,39821.62
2025-09-26,Apple Watch Series 11,Croma,43331.71
2025-09-26,Apple Watch Series 11,Flipkart,39323.18
2025-09-26,Apple Watch Series 11,RelianceDigital,47321.42
2025-09-26,Bose QuietComfort Ultra Earbuds,Amazon.in,28281.92
2025-09-26,Bose QuietComfort Ultra Earbuds,Croma,23116.04
2025-09-26,Bose QuietComfort Ultra Earbuds,Flipkart,27829.37
2025-09-26,Bose QuietComfort Ultra Earbuds,RelianceDigital,23163.32
2025-09-26,Dell XPS 15,Amazon.in,184612.53
2025-09-26,Dell XPS 15,Croma,187407.61
2025-09-26,Dell XPS 15,Flipkart,160683.54
2025-09-26,Dell XPS 15,RelianceDigital,194979.41
2025-09-26,Fitbit Charge 7,Amazon.in,14596.16
2025-09-26,Fitbit Charge 7,Croma,17622.23
2025-09-26,Fitbit Charge 7,Flipkart,13672.98
2025-09-26,Fitbit Charge 7,RelianceDigital,14581.9
2025-09-26,Garmin Forerunner 965,Amazon.in,62666.7
2025-09-26,Garmin Forerunner 965,Croma,50766.85
2025-09-26,Garmin Forerunner 965,Flipkart,50462.35
2025-09-26,Garmin Forerunner 965,RelianceDigital,58355.74
2025-09-26,Google Pixel 10 Pro,Amazon.in,83666.32
2025-09-26,Google Pixel 10 Pro,Croma,91082.02
2025-09-26,Google Pixel 10 Pro,Flipkart,71880.82
2025-09-26,Google Pixel 10 Pro,RelianceDigital,85929.05
2025-09-26,HP Spectre x360,Amazon.in,153467.62
2025-09-26,HP Spectre x360,Croma,157609.09
2025-09-26,HP Spectre x360,Flipkart,127126.96
2025-09-26,HP Spectre x360,RelianceDigital,118564.68
2025-09-26,JBL Flip 7 Speaker,Amazon.in,12068.51
2025-09-26,JBL Flip 7 Speaker,Croma,12692.07
2025-09-26,JBL Flip 7 Speaker,Flipkart,12069.11
2025-09-26,JBL Flip 7 Speaker,RelianceDigital,11468.47
2025-09-26,Lenovo Legion 5 Pro,Amazon.in,128213.12
2025-09-26,Lenovo Legion 5 Pro,Croma,135907.23
2025-09-26,Lenovo Legion 5 Pro,Flipkart,118866.86
2025-09-26,Lenovo Legion 5 Pro,RelianceDigital,117712.57
2025-09-26,Microsoft Surface Pro 11,Amazon.in,114920.41
2025-09-26,Microsoft Surface Pro 11,Croma,115570.16
2025-09-26,Microsoft Surface Pro 11,Flipkart,127908.07
2025-09-26,Microsoft Surface Pro 11,RelianceDigital,131283.31
2025-09-26,Nothing Tab (1),Amazon.in,32693.31
2025-09-26,Nothing Tab (1),Croma,28765.67
2025-09-26,Nothing Tab (1),Flipkart,30762.36
2025-09-26,Nothing Tab (1),RelianceDigital,28398.37
2025-09-26,OnePlus 14,Amazon.in,68733.73
2025-09-26,OnePlus 14,Croma,58707.12
2025-09-26,OnePlus 14,Flipkart,60509.15
2025-09-26,OnePlus 14,RelianceDigital,70498.52
2025-09-26,Samsung Galaxy S26 Ultra,Amazon.in,113753.57
2025-09-26,Samsung Galaxy S26 Ultra,Croma,129448.14
2025-09-26,Samsung Galaxy S26 Ultra,Flipkart,109814.06
2025-09-26,Samsung Galaxy S26 Ultra,RelianceDigital,125391.47
2025-09-26,Samsung Galaxy Tab S10 Ultra,Amazon.in,77854.74
2025-09-26,Samsung Galaxy Tab S10 Ultra,Croma,83828.96
2025-09-26,Samsung Galaxy Tab S10 Ultra,Flipkart,82818.0
2025-09-26,Samsung Galaxy Tab S10 Ultra,RelianceDigital,90546.48
2025-09-26,Samsung Galaxy Watch 8,Amazon.in,24948.51
2025-09-26,Samsung Galaxy Watch 8,Croma,26226.54
2025-09-26,Samsung Galaxy Watch 8,Flipkart,26580.14
2025-09-26,Samsung Galaxy Watch 8,RelianceDigital,24047.28
2025-09-26,Sony WH-1000XM6 Headphones,Amazon.in,29945.21
2025-09-26,Sony WH-1000XM6 Headphones,Croma,28831.38
2025-09-26,Sony WH-1000XM6 Headphones,Flipkart,32988.84
2025-09-26,Sony WH-1000XM6 Headphones,RelianceDigital,33881.8
2025-09-26,iPad Pro 13-inch (M4),Amazon.in,96331.14
2025-09-26,iPad Pro 13-inch (M4),Croma,102777.34
2025-09-26,iPad Pro 13-inch (M4),Flipkart,100184.62
2025-09-26,iPad Pro 13-inch (M4),RelianceDigital,99301.37
2025-09-26,iPhone 16,Amazon.in,76449.8
2025-09-26,iPhone 16,Croma,66388.67
2025-09-26,iPhone 16,Flipkart,75517.97
2025-09-26,iPhone 16,RelianceDigital,77078.38
2025-09-27,Apple AirPods Pro 3,Amazon.in,24386.18
2025-09-27,Apple AirPods Pro 3,Croma,23055.48
2025-09-27,Apple AirPods Pro 3,Flipkart,22693.9
2025-09-27,Apple AirPods Pro 3,RelianceDigital,25877.31
2025-09-27,Apple MacBook Air (M4),Amazon.in,111938.08
2025-09-27,Apple MacBook Air (M4),Croma,117049.68
2025-09-27,Apple MacBook Air (M4),Flipkart,113285.5
2025-09-27,Apple MacBook Air (M4),RelianceDigital,97931.35
2025-09-27,Apple Watch Series 11,Amazon.in,40588.61
2025-09-27,Apple Watch Series 11,Croma,43463.08
2025-09-27,Apple Watch Series 11,Flipkart,39318.04
2025-09-27,Apple Watch Series 11,RelianceDigital,46809.19
2025-09-27,Bose QuietComfort Ultra Earbuds,Amazon.in,28100.07
2025-09-27,Bose QuietComfort Ultra Earbuds,Croma,22668.89
2025-09-27,Bose QuietComfort Ultra Earbuds,Flipkart,27595.4
2025-09-27,Bose QuietComfort Ultra Earbuds,RelianceDigital,23412.22
2025-09-27,Dell XPS 15,Amazon.in,186824.99
2025-09-27,Dell XPS 15,Croma,182871.29
2025-09-27,Dell XPS 15,Flipkart,160707.12
2025-09-27,Dell XPS 15,RelianceDigital,198065.91
2025-09-27,Fitbit Charge 7,Amazon.in,14908.99
2025-09-27,Fitbit Charge 7,Croma,17771.27
2025-09-27,Fitbit Charge 7,Flipkart,13371.87
2025-09-27,Fitbit Charge 7,RelianceDigital,14591.31
2025-09-27,Garmin Forerunner 965,Amazon.in,63019.25
2025-09-27,Garmin Forerunner 965,Croma,49785.21
2025-09-27,Garmin Forerunner 965,Flipkart,49883.5
2025-09-27,Garmin Forerunner 965,RelianceDigital,59208.53
2025-09-27,Google Pixel 10 Pro,Amazon.in,82855.58
2025-09-27,Google Pixel 10 Pro,Croma,90689.65
2025-09-27,Google Pixel 10 Pro,Flipkart,73103.41
2025-09-27,Google Pixel 10 Pro,RelianceDigital,86037.49
2025-09-27,HP Spectre x360,Amazon.in,156064.29
2025-09-27,HP Spectre x360,Croma,155174.13
2025-09-27,HP Spectre x360,Flipkart,123992.68
2025-09-27,HP Spectre x360,RelianceDigital,116841.46
2025-09-27,JBL Flip 7 Speaker,Amazon.in,12072.08
2025-09-27,JBL Flip 7 Speaker,Croma,12635.49
2025-09-27,JBL Flip 7 Speaker,Flipkart,11947.28
2025-09-27,JBL Flip 7 Speaker,RelianceDigital,11456.02
2025-09-27,Lenovo Legion 5 Pro,Amazon.in,125145.73
2025-09-27,Lenovo Legion 5 Pro,Croma,133032.7
2025-09-27,Lenovo Legion 5 Pro,Flipkart,119003.9
2025-09-27,Lenovo Legion 5 Pro,RelianceDigital,115995.41
2025-09-27,Microsoft Surface Pro 11,Amazon.in,114285.93
2025-09-27,Microsoft Surface Pro 11,Croma,118409.17
2025-09-27,Microsoft Surface Pro 11,Flipkart,127088.93
2025-09-27,Microsoft Surface Pro 11,RelianceDigital,134334.67
2025-09-27,Nothing Tab (1),Amazon.in,32012.28
2025-09-27,Nothing Tab (1),Croma,28641.18
2025-09-27,Nothing Tab (1),Flipkart,31048.02
2025-09-27,Nothing Tab (1),RelianceDigital,27798.89
2025-09-27,OnePlus 14,Amazon.in,69175.44
2025-09-27,OnePlus 14,Croma,57281.37
2025-09-27,OnePlus 14,Flipkart,60592.5
2025-09-27,OnePlus 14,RelianceDigital,72084.2
2025-09-27,Samsung Galaxy S26 Ultra,Amazon.in,111289.46
2025-09-27,Samsung Galaxy S26 Ultra,Croma,130550.62
2025-09-27,Samsung Galaxy S26 Ultra,Flipkart,108189.57
2025-09-27,Samsung Galaxy S26 Ultra,RelianceDigital,124729.33
2025-09-27,Samsung Galaxy Tab S10 Ultra,Amazon.in,77314.13
2025-09-27,Samsung Galaxy Tab S10 Ultra,Croma,83160.61
2025-09-27,Samsung Galaxy Tab S10 Ultra,Flipkart,81489.65
2025-09-27,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92689.9
2025-09-27,Samsung Galaxy Watch 8,Amazon.in,25455.26
2025-09-27,Samsung Galaxy Watch 8,Croma,25788.89
2025-09-27,Samsung Galaxy Watch 8,Flipkart,26456.48
2025-09-27,Samsung Galaxy Watch 8,RelianceDigital,23896.92
2025-09-27,Sony WH-1000XM6 Headphones,Amazon.in,30246.93
2025-09-27,Sony WH-1000XM6 Headphones,Croma,28411.4
2025-09-27,Sony WH-1000XM6 Headphones,Flipkart,32807.43
2025-09-27,Sony WH-1000XM6 Headphones,RelianceDigital,34395.88
2025-09-27,iPad Pro 13-inch (M4),Amazon.in,97304.02
2025-09-27,iPad Pro 13-inch (M4),Croma,102282.55
2025-09-27,iPad Pro 13-inch (M4),Flipkart,99873.88
2025-09-27,iPad Pro 13-inch (M4),RelianceDigital,97582.01
2025-09-27,iPhone 16,Amazon.in,76917.98
2025-09-27,iPhone 16,Croma,67735.19
2025-09-27,iPhone 16,Flipkart,76997.26
2025-09-27,iPhone 16,RelianceDigital,76073.86
2025-09-28,Apple AirPods Pro 3,Amazon.in,24064.81
2025-09-28,Apple AirPods Pro 3,Croma,22776.97
2025-09-28,Apple AirPods Pro 3,Flipkart,22864.57
2025-09-28,Apple AirPods Pro 3,RelianceDigital,25415.52
2025-09-28,Apple MacBook Air (M4),Amazon.in,109758.86
2025-09-28,Apple MacBook Air (M4),Croma,114780.72
2025-09-28,Apple MacBook Air (M4),Flipkart,115988.63
2025-09-28,Apple MacBook Air (M4),RelianceDigital,98026.48
2025-09-28,Apple Watch Series 11,Amazon.in,39891.35
2025-09-28,Apple Watch Series 11,Croma,44434.07
2025-09-28,Apple Watch Series 11,Flipkart,39465.98
2025-09-28,Apple Watch Series 11,RelianceDigital,46363.61
2025-09-28,Bose QuietComfort Ultra Earbuds,Amazon.in,27580.87
2025-09-28,Bose QuietComfort Ultra Earbuds,Croma,22548.34
2025-09-28,Bose QuietComfort Ultra Earbuds,Flipkart,27714.07
2025-09-28,Bose QuietComfort Ultra Earbuds,RelianceDigital,23596.42
2025-09-28,Dell XPS 15,Amazon.in,187235.25
2025-09-28,Dell XPS 15,Croma,180055.39
2025-09-28,Dell XPS 15,Flipkart,156783.31
2025-09-28,Dell XPS 15,RelianceDigital,200277.91
2025-09-28,Fitbit Charge 7,Amazon.in,14792.15
2025-09-28,Fitbit Charge 7,Croma,17643.67
2025-09-28,Fitbit Charge 7,Flipkart,13040.8
2025-09-28,Fitbit Charge 7,RelianceDigital,14406.28
2025-09-28,Garmin Forerunner 965,Amazon.in,63101.26
2025-09-28,Garmin Forerunner 965,Croma,49806.38
2025-09-28,Garmin Forerunner 965,Flipkart,48684.58
2025-09-28,Garmin Forerunner 965,RelianceDigital,58338.47
2025-09-28,Google Pixel 10 Pro,Amazon.in,81021.41
2025-09-28,Google Pixel 10 Pro,Croma,91979.91
2025-09-28,Google Pixel 10 Pro,Flipkart,73024.31
2025-09-28,Google Pixel 10 Pro,RelianceDigital,84315.25
2025-09-28,HP Spectre x360,Amazon.in,154056.62
2025-09-28,HP Spectre x360,Croma,155035.63
2025-09-28,HP Spectre x360,Flipkart,126181.54
2025-09-28,HP Spectre x360,RelianceDigital,115999.2
2025-09-28,JBL Flip 7 Speaker,Amazon.in,12281.3
2025-09-28,JBL Flip 7 Speaker,Croma,12696.29
2025-09-28,JBL Flip 7 Speaker,Flipkart,11979.84
2025-09-28,JBL Flip 7 Speaker,RelianceDigital,11383.01
2025-09-28,Lenovo Legion 5 Pro,Amazon.in,126162.63
2025-09-28,Lenovo Legion 5 Pro,Croma,132524.71
2025-09-28,Lenovo Legion 5 Pro,Flipkart,119217.24
2025-09-28,Lenovo Legion 5 Pro,RelianceDigital,114281.92
2025-09-28,Microsoft Surface Pro 11,Amazon.in,114347.92
2025-09-28,Microsoft Surface Pro 11,Croma,117807.47
2025-09-28,Microsoft Surface Pro 11,Flipkart,129567.55
2025-09-28,Microsoft Surface Pro 11,RelianceDigital,133207.42
2025-09-28,Nothing Tab (1),Amazon.in,32208.77
2025-09-28,Nothing Tab (1),Croma,28084.81
2025-09-28,Nothing Tab (1),Flipkart,31408.03
2025-09-28,Nothing Tab (1),RelianceDigital,27558.5
2025-09-28,OnePlus 14,Amazon.in,68530.25
2025-09-28,OnePlus 14,Croma,57722.62
2025-09-28,OnePlus 14,Flipkart,62049.13
2025-09-28,OnePlus 14,RelianceDigital,71047.84
2025-09-28,Samsung Galaxy S26 Ultra,Amazon.in,109106.12
2025-09-28,Samsung Galaxy S26 Ultra,Croma,130014.3
2025-09-28,Samsung Galaxy S26 Ultra,Flipkart,106067.48
2025-09-28,Samsung Galaxy S26 Ultra,RelianceDigital,125343.17
2025-09-28,Samsung Galaxy Tab S10 Ultra,Amazon.in,78204.48
2025-09-28,Samsung Galaxy Tab S10 Ultra,Croma,83674.53
2025-09-28,Samsung Galaxy Tab S10 Ultra,Flipkart,83113.34
2025-09-28,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92827.01
2025-09-28,Samsung Galaxy Watch 8,Amazon.in,24950.73
2025-09-28,Samsung Galaxy Watch 8,Croma,26102.65
2025-09-28,Samsung Galaxy Watch 8,Flipkart,26055.41
2025-09-28,Samsung Galaxy Watch 8,RelianceDigital,23354.35
2025-09-28,Sony WH-1000XM6 Headphones,Amazon.in,30634.17
2025-09-28,Sony WH-1000XM6 Headphones,Croma,28734.04
2025-09-28,Sony WH-1000XM6 Headphones,Flipkart,32437.78
2025-09-28,Sony WH-1000XM6 Headphones,RelianceDigital,34055.72
2025-09-28,iPad Pro 13-inch (M4),Amazon.in,98330.61
2025-09-28,iPad Pro 13-inch (M4),Croma,100475.27
2025-09-28,iPad Pro 13-inch (M4),Flipkart,99961.88
2025-09-28,iPad Pro 13-inch (M4),RelianceDigital,98533.51
2025-09-28,iPhone 16,Amazon.in,77506.5
2025-09-28,iPhone 16,Croma,68715.19
2025-09-28,iPhone 16,Flipkart,78382.52
2025-09-28,iPhone 16,RelianceDigital,75182.22
2025-09-29,Apple AirPods Pro 3,Amazon.in,24030.53
2025-09-29,Apple AirPods Pro 3,Croma,23029.3
2025-09-29,Apple AirPods Pro 3,Flipkart,23142.14
2025-09-29,Apple AirPods Pro 3,RelianceDigital,24811.7
2025-09-29,Apple MacBook Air (M4),Amazon.in,109603.18
2025-09-29,Apple MacBook Air (M4),Croma,112147.55
2025-09-29,Apple MacBook Air (M4),Flipkart,114711.11
2025-09-29,Apple MacBook Air (M4),RelianceDigital,96667.86
2025-09-29,Apple Watch Series 11,Amazon.in,39402.43
2025-09-29,Apple Watch Series 11,Croma,44999.67
2025-09-29,Apple Watch Series 11,Flipkart,38770.38
2025-09-29,Apple Watch Series 11,RelianceDigital,46740.89
2025-09-29,Bose QuietComfort Ultra Earbuds,Amazon.in,28006.75
2025-09-29,Bose QuietComfort Ultra Earbuds,Croma,22959.42
2025-09-29,Bose QuietComfort Ultra Earbuds,Flipkart,27435.75
2025-09-29,Bose QuietComfort Ultra Earbuds,RelianceDigital,23274.79
2025-09-29,Dell XPS 15,Amazon.in,189085.71
2025-09-29,Dell XPS 15,Croma,179175.0
2025-09-29,Dell XPS 15,Flipkart,154744.38
2025-09-29,Dell XPS 15,RelianceDigital,197684.96
2025-09-29,Fitbit Charge 7,Amazon.in,14990.45
2025-09-29,Fitbit Charge 7,Croma,17233.63
2025-09-29,Fitbit Charge 7,Flipkart,12799.2
2025-09-29,Fitbit Charge 7,RelianceDigital,14234.96
2025-09-29,Garmin Forerunner 965,Amazon.in,63136.44
2025-09-29,Garmin Forerunner 965,Croma,50047.23
2025-09-29,Garmin Forerunner 965,Flipkart,47999.2
2025-09-29,Garmin Forerunner 965,RelianceDigital,59510.87
2025-09-29,Google Pixel 10 Pro,Amazon.in,79209.03
2025-09-29,Google Pixel 10 Pro,Croma,93447.59
2025-09-29,Google Pixel 10 Pro,Flipkart,74048.01
2025-09-29,Google Pixel 10 Pro,RelianceDigital,82772.52
2025-09-29,HP Spectre x360,Amazon.in,154866.1
2025-09-29,HP Spectre x360,Croma,154557.33
2025-09-29,HP Spectre x360,Flipkart,128162.25
2025-09-29,HP Spectre x360,RelianceDigital,117772.46
2025-09-29,JBL Flip 7 Speaker,Amazon.in,12032.07
2025-09-29,JBL Flip 7 Speaker,Croma,12402.53
2025-09-29,JBL Flip 7 Speaker,Flipkart,12152.4
2025-09-29,JBL Flip 7 Speaker,RelianceDigital,11515.77
2025-09-29,Lenovo Legion 5 Pro,Amazon.in,123237.27
2025-09-29,Lenovo Legion 5 Pro,Croma,130238.86
2025-09-29,Lenovo Legion 5 Pro,Flipkart,116241.02
2025-09-29,Lenovo Legion 5 Pro,RelianceDigital,114731.29
2025-09-29,Microsoft Surface Pro 11,Amazon.in,113882.9
2025-09-29,Microsoft Surface Pro 11,Croma,115166.12
2025-09-29,Microsoft Surface Pro 11,Flipkart,131841.39
2025-09-29,Microsoft Surface Pro 11,RelianceDigital,136421.54
2025-09-29,Nothing Tab (1),Amazon.in,31835.8
2025-09-29,Nothing Tab (1),Croma,27979.76
2025-09-29,Nothing Tab (1),Flipkart,31379.78
2025-09-29,Nothing Tab (1),RelianceDigital,27412.8
2025-09-29,OnePlus 14,Amazon.in,67175.98
2025-09-29,OnePlus 14,Croma,57886.12
2025-09-29,OnePlus 14,Flipkart,62275.41
2025-09-29,OnePlus 14,RelianceDigital,70641.63
2025-09-29,Samsung Galaxy S26 Ultra,Amazon.in,106646.9
2025-09-29,Samsung Galaxy S26 Ultra,Croma,132588.32
2025-09-29,Samsung Galaxy S26 Ultra,Flipkart,104934.24
2025-09-29,Samsung Galaxy S26 Ultra,RelianceDigital,122320.9
2025-09-29,Samsung Galaxy Tab S10 Ultra,Amazon.in,77319.96
2025-09-29,Samsung Galaxy Tab S10 Ultra,Croma,84817.82
2025-09-29,Samsung Galaxy Tab S10 Ultra,Flipkart,82167.69
2025-09-29,Samsung Galaxy Tab S10 Ultra,RelianceDigital,92547.25
2025-09-29,Samsung Galaxy Watch 8,Amazon.in,25297.6
2025-09-29,Samsung Galaxy Watch 8,Croma,26484.06
2025-09-29,Samsung Galaxy Watch 8,Flipkart,25629.05
2025-09-29,Samsung Galaxy Watch 8,RelianceDigital,23199.2
2025-09-29,Sony WH-1000XM6 Headphones,Amazon.in,30194.45
2025-09-29,Sony WH-1000XM6 Headphones,Croma,28892.75
2025-09-29,Sony WH-1000XM6 Headphones,Flipkart,33169.73
2025-09-29,Sony WH-1000XM6 Headphones,RelianceDigital,33979.52
2025-09-29,iPad Pro 13-inch (M4),Amazon.in,97734.55
2025-09-29,iPad Pro 13-inch (M4),Croma,102365.73
2025-09-29,iPad Pro 13-inch (M4),Flipkart,99673.01
2025-09-29,iPad Pro 13-inch (M4),RelianceDigital,96732.36
2025-09-29,iPhone 16,Amazon.in,76990.81
2025-09-29,iPhone 16,Croma,69961.05
2025-09-29,iPhone 16,Flipkart,77161.28
2025-09-29,iPhone 16,RelianceDigital,75049.85
2025-09-30,Apple AirPods Pro 3,Amazon.in,23815.49
2025-09-30,Apple AirPods Pro 3,Croma,22554.49
2025-09-30,Apple AirPods Pro 3,Flipkart,23411.57
2025-09-30,Apple AirPods Pro 3,RelianceDigital,24673.77
2025-09-30,Apple MacBook Air (M4),Amazon.in,111354.66
2025-09-30,Apple MacBook Air (M4),Croma,112829.4
2025-09-30,Apple MacBook Air (M4),Flipkart,115613.56
2025-09-30,Apple MacBook Air (M4),RelianceDigital,98927.65
2025-09-30,Apple Watch Series 11,Amazon.in,38506.99
2025-09-30,Apple Watch Series 11,Croma,44908.03
2025-09-30,Apple Watch Series 11,Flipkart,39024.08
2025-09-30,Apple Watch Series 11,RelianceDigital,46572.58
2025-09-30,Bose QuietComfort Ultra Earbuds,Amazon.in,28537.98
2025-09-30,Bose QuietComfort Ultra Earbuds,Croma,23527.82
2025-09-30,Bose QuietComfort Ultra Earbuds,Flipkart,27567.18
2025-09-30,Bose QuietComfort Ultra Earbuds,RelianceDigital,23227.16
2025-09-30,Dell XPS 15,Amazon.in,189892.84
2025-09-30,Dell XPS 15,Croma,182431.68
2025-09-30,Dell XPS 15,Flipkart,154430.54
2025-09-30,Dell XPS 15,RelianceDigital,196589.03
2025-09-30,Fitbit Charge 7,Amazon.in,15354.65
2025-09-30,Fitbit Charge 7,Croma,17311.17
2025-09-30,Fitbit Charge 7,Flipkart,12799.2
2025-09-30,Fitbit Charge 7,RelianceDigital,14548.34
2025-09-30,Garmin Forerunner 965,Amazon.in,64380.13
2025-09-30,Garmin Forerunner 965,Croma,50345.67
2025-09-30,Garmin Forerunner 965,Flipkart,48156.18
2025-09-30,Garmin Forerunner 965,RelianceDigital,60681.19
2025-09-30,Google Pixel 10 Pro,Amazon.in,78471.85
2025-09-30,Google Pixel 10 Pro,Croma,95035.01
2025-09-30,Google Pixel 10 Pro,Flipkart,73761.22
2025-09-30,Google Pixel 10 Pro,RelianceDigital,81172.88
2025-09-30,HP Spectre x360,Amazon.in,156541.57
2025-09-30,HP Spectre x360,Croma,153628.08
2025-09-30,HP Spectre x360,Flipkart,128084.37
2025-09-30,HP Spectre x360,RelianceDigital,115999.2
2025-09-30,JBL Flip 7 Speaker,Amazon.in,11928.53
2025-09-30,JBL Flip 7 Speaker,Croma,12558.82
2025-09-30,JBL Flip 7 Speaker,Flipkart,12252.47
2025-09-30,JBL Flip 7 Speaker,RelianceDigital,11748.83
2025-09-30,Lenovo Legion 5 Pro,Amazon.in,121608.13
2025-09-30,Lenovo Legion 5 Pro,Croma,127915.41
2025-09-30,Lenovo Legion 5 Pro,Flipkart,118646.51
2025-09-30,Lenovo Legion 5 Pro,RelianceDigital,113448.39
2025-09-30,Microsoft Surface Pro 11,Amazon.in,115541.73
2025-09-30,Microsoft Surface Pro 11,Croma,113041.44
